price,price_per_sqft,bhk,total_sqft,floor_num,location
5600000.0,4609,2,1215,1,other
9850000.0,4309,3,1179,13,other
6500000.0,5233,2,1242,5,other
9500000.0,5278,3,1800,7,other
7200000.0,5714,2,1260,3,other
6600000.0,4314,3,1530,3,other
5900000.0,4014,3,1470,0,other
5500000.0,3868,3,1422,4,other
8500000.0,5667,3,1000,2,other
6000000.0,6349,2,945,2,other
7200000.0,5714,2,1260,6,other
6000000.0,4615,2,1300,2,other
110000.0,7407,2,1485,9,other
5850000.0,4333,2,1350,9,other
9000000.0,4762,3,1890,5,other
5700000.0,4872,2,1170,3,other
6500000.0,5051,2,1287,2,other
7500000.0,6173,3,1215,2,other
6500000.0,5000,2,1000,14,other
5600000.0,5185,2,1080,6,other
7000000.0,6763,2,1035,2,other
7500000.0,3750,2,900,10,other
7500000.0,4409,3,1701,11,other
6600000.0,3800,3,972,14,other
8000000.0,4336,3,1845,2,other
6000000.0,5367,2,1118,8,other
5500000.0,7190,2,765,1,other
5500000.0,4825,2,1140,4,other
5600000.0,6481,2,864,9,other
6000000.0,5051,2,1188,10,other
7500000.0,6173,2,1215,2,other
9500000.0,5706,3,1665,2,other
6850000.0,5213,2,810,1,other
6700000.0,5395,2,1242,9,other
5100000.0,5090,2,701,0,other
8000000.0,5556,3,1440,7,other
6000000.0,4831,2,869,0,other
6800000.0,5667,3,1200,3,other
9500000.0,5675,3,1100,11,other
7000000.0,9333,2,800,1,other
7500000.0,6039,2,1242,4,other
7700000.0,6155,2,1251,1,other
6000000.0,6818,2,880,9,other
7800000.0,4815,2,729,4,other
6700000.0,6152,2,1089,2,other
8000000.0,7797,2,1026,0,other
5600000.0,4553,2,713,7,other
5500000.0,4231,3,1300,4,other
6600000.0,6600,3,1000,0,other
7500000.0,4286,3,1750,5,other
7000000.0,5761,2,1215,3,other
6000000.0,6006,2,999,3,other
6800000.0,3400,3,2000,6,other
6500000.0,3824,3,1700,7,other
6500000.0,27448,2,623,6,other
9000000.0,5056,3,1500,12,other
6500000.0,14444,1,450,2,other
5600000.0,4978,2,1125,1,other
9900000.0,6667,3,1485,2,other
5500000.0,5820,2,945,2,other
6000000.0,5332,2,680,9,other
7500000.0,4808,3,1560,4,other
5500000.0,5093,3,1080,4,other
8000000.0,5099,3,1569,1,other
6000000.0,4662,2,1287,7,other
6100000.0,4710,2,950,8,other
9000000.0,6061,3,1485,4,other
7500000.0,4318,3,1737,0,other
8000000.0,6130,2,1200,4,other
110000.0,6358,3,1104,11,other
7500000.0,6410,2,1170,5,other
7700000.0,5292,2,945,6,other
6200000.0,9480,2,621,6,other
6500000.0,4815,2,1350,3,other
6000000.0,6803,2,882,1,other
7500000.0,4386,3,1710,4,other
8500000.0,13178,1,645,4,other
7500000.0,6224,2,750,7,other
100000.0,6242,3,963,1,other
6250000.0,6086,2,713,1,other
8500000.0,6513,3,1305,1,other
8000000.0,5926,3,1350,1,other
6100000.0,5422,2,675,8,other
6600000.0,6790,3,1737,14,other
7970000.0,6414,2,2484,12,other
5400000.0,4412,2,1107,3,other
7600000.0,8042,2,720,3,other
9100000.0,6128,3,1220,1,other
5500000.0,5500,2,1000,0,other
7300000.0,5551,2,1315,3,other
5400000.0,4688,2,1152,2,other
9500000.0,5064,3,1876,12,other
6000000.0,5000,2,1000,1,other
9000000.0,5319,3,1170,5,other
7000000.0,4667,3,1000,4,other
9000000.0,6122,3,1470,6,other
8500000.0,5724,3,1485,4,other
6000000.0,4938,2,1215,7,other
7700000.0,5133,3,1500,2,other
6500000.0,3587,3,1087,3,other
5600000.0,5185,2,1080,3,other
7000000.0,3457,4,2025,4,other
6300000.0,4242,3,1485,7,other
8630000.0,4423,3,1950,1,other
7500000.0,3546,3,2115,7,other
7300000.0,6577,2,900,7,other
7100000.0,5680,2,850,3,other
7500000.0,7576,2,990,2,other
8200000.0,5840,2,1404,2,other
5700000.0,3423,3,1394,1,other
110000.0,6111,3,1800,1,other
6000000.0,5556,2,1080,0,other
6000000.0,3704,2,1350,1,other
5500000.0,3667,3,1500,3,other
5800000.0,3224,3,1799,4,other
6000000.0,4615,2,1300,6,other
6000000.0,5415,2,909,4,other
5300000.0,4446,2,700,7,other
8400000.0,4444,3,1890,8,other
6500000.0,5417,2,1000,2,other
6500000.0,5727,2,1135,5,other
6830000.0,3900,3,968,1,other
9500000.0,3998,3,2376,8,other
5500000.0,4889,2,1125,1,other
5500000.0,4889,3,1125,3,other
8000000.0,4706,3,1700,4,other
9000000.0,4865,3,1100,1,other
7000000.0,6250,1,1120,0,other
8600000.0,10750,2,800,6,other
7500000.0,4167,3,1800,4,other
7000000.0,4159,3,1000,9,other
7250000.0,4028,3,1800,14,other
9500000.0,6333,3,1500,0,other
9500000.0,5441,3,1746,8,other
8000000.0,6130,2,750,2,other
9800000.0,5765,3,1700,3,other
5400000.0,5714,2,945,2,other
7500000.0,9259,2,810,3,other
8300000.0,6385,2,1300,1,other
7400000.0,5409,2,1368,1,other
9000000.0,5984,2,1504,9,other
5800000.0,4538,2,1278,9,other
7100000.0,7889,3,1188,4,other
6200000.0,5546,2,1118,8,other
7500000.0,5051,3,1017,2,other
7450000.0,6924,3,1076,9,other
8000000.0,4805,3,1665,4,other
100000.0,6072,3,911,6,other
6400000.0,5079,2,1260,10,other
6000000.0,4444,2,808,2,other
5500000.0,4889,2,1125,8,other
7500000.0,5051,3,1485,5,other
8500000.0,5459,3,1089,9,other
8200000.0,4686,3,938,7,other
5800000.0,3648,3,1590,10,other
9500000.0,8282,2,1147,4,other
5500000.0,3303,3,1170,4,other
6500000.0,6944,2,936,1,other
105000.0,5185,3,2025,2,other
5800000.0,4143,2,1400,7,other
7500000.0,6550,3,1145,3,other
6000000.0,4800,3,1250,8,other
9500000.0,5588,3,1700,1,other
6800000.0,7158,2,950,2,other
6300000.0,6300,2,1000,1,other
6200000.0,4844,2,1280,5,other
5800000.0,4957,2,760,4,other
110000.0,7190,3,1050,5,other
5850000.0,3715,3,1575,3,other
5950000.0,4560,2,855,1,other
7200000.0,4114,3,1275,4,other
8000000.0,4571,3,963,6,other
7900000.0,7182,2,1100,3,other
8000000.0,5000,3,1600,2,other
6500000.0,5556,2,1170,2,other
5800000.0,7733,2,615,4,other
9000000.0,6536,3,1150,5,other
5800000.0,6444,2,875,7,other
5100000.0,4293,2,1188,3,other
100000.0,5556,3,1800,1,other
6000000.0,4115,2,1458,5,other
8000000.0,5161,2,1080,1,other
7000000.0,4828,3,1450,0,other
6300000.0,5185,2,1125,4,other
6000000.0,3350,3,1620,5,other
5800000.0,4414,2,1314,5,other
8500000.0,5276,3,1611,4,other
6900000.0,4842,2,1425,1,other
7000000.0,3794,3,1845,5,other
6500000.0,5882,2,1105,6,other
8500000.0,6899,3,1232,4,other
7000000.0,8974,2,780,9,other
9800000.0,8066,2,729,0,other
6000000.0,5576,2,1076,3,other
5600000.0,4786,2,1170,1,other
8500000.0,4843,3,1755,9,other
6500000.0,4981,2,1305,1,other
8800000.0,4656,3,1890,10,other
6500000.0,8125,2,800,2,other
8500000.0,4293,3,1980,3,other
6500000.0,6468,2,1005,2,other
5500000.0,4280,2,1285,3,other
9500000.0,5572,3,1705,4,other
6000000.0,3788,3,1584,12,other
6800000.0,4518,3,1505,13,other
7500000.0,9259,2,648,2,other
7500000.0,6466,2,1160,9,other
7000000.0,6699,2,1045,2,other
5500000.0,5556,2,990,4,other
7000000.0,5185,3,1350,0,other
6200000.0,3626,3,1710,5,other
6100000.0,4984,2,1224,5,other
5200000.0,3467,3,1500,6,other
5700000.0,4368,2,1305,5,other
5500000.0,4400,3,1250,1,other
5450000.0,4388,2,633,3,other
7200000.0,6000,3,933,4,other
5500000.0,4074,3,1350,21,other
100000.0,5848,3,1710,4,other
7500000.0,5495,2,1365,7,other
6200000.0,5103,2,1215,7,other
9000000.0,7634,2,1179,12,other
6500000.0,5000,2,900,1,other
8000000.0,4681,3,1709,3,other
8000000.0,4938,3,1620,3,other
7000000.0,5833,2,950,5,other
7500000.0,5769,3,1200,6,other
6600000.0,9565,2,690,0,other
7200000.0,6061,3,1188,1,other
6500000.0,5513,2,1179,10,other
7300000.0,6239,2,1170,0,other
6300000.0,5147,2,1224,12,other
6500000.0,5556,2,900,0,other
5850000.0,4718,2,1240,7,other
9000000.0,7895,2,1140,7,other
8900000.0,5742,3,1550,7,other
7000000.0,5833,2,827,8,other
110000.0,5904,3,1116,7,other
7500000.0,6818,2,700,13,other
8900000.0,6846,2,1000,1,other
9000000.0,4550,3,1978,5,other
6500000.0,6019,2,783,1,other
5450000.0,8258,2,660,4,other
7100000.0,6623,2,697,22,other
7500000.0,6250,3,927,13,other
6800000.0,4942,3,1376,11,other
7100000.0,3463,4,2050,5,other
6800000.0,6391,2,700,4,other
9100000.0,5583,3,1250,8,other
7500000.0,6550,2,850,6,other
6000000.0,5000,2,1200,5,other
6000000.0,4054,2,1286,3,other
100000.0,5698,3,1755,3,other
5330000.0,5014,2,637,6,other
6200000.0,6624,2,936,1,other
6000000.0,5217,2,1150,0,other
7500000.0,8333,3,900,6,other
7500000.0,3704,3,1350,4,other
5600000.0,3889,2,1440,4,other
6500000.0,4333,2,1500,8,other
6000000.0,6061,2,990,10,other
7400000.0,4800,2,1542,6,other
8000000.0,7273,3,1557,7,other
7200000.0,4545,3,1080,7,other
5500000.0,8594,1,640,14,other
5000000.0,5556,2,900,3,other
5400000.0,3000,2,1800,5,other
100000.0,5556,3,1800,9,other
5700000.0,4492,2,1269,3,other
8000000.0,5926,3,900,4,other
5270000.0,4333,2,750,3,other
6500000.0,4981,3,1305,1,other
7500000.0,4845,3,1395,2,other
5500000.0,6111,2,900,0,other
5200000.0,6500,2,800,7,other
9000000.0,5263,3,1710,1,other
5600000.0,4382,2,774,1,other
6400000.0,5926,3,1080,3,other
5650000.0,3498,3,1615,6,other
5600000.0,4480,2,750,1,other
9200000.0,4894,3,1880,12,other
5400000.0,4545,2,1098,1,other
6000000.0,4762,2,1260,4,other
100000.0,6173,3,900,0,other
6000000.0,8889,2,675,4,other
7500000.0,5943,2,1262,12,other
8500000.0,4843,3,1755,3,other
7500000.0,4412,3,1700,6,other
7000000.0,4714,3,1485,4,other
9500000.0,6355,3,1495,4,other
7000000.0,5447,2,750,11,other
7800000.0,5253,3,1485,11,other
8500000.0,4985,3,1705,5,other
5650000.0,7062,2,800,7,other
8500000.0,5449,3,1560,10,other
7000000.0,6481,2,1080,17,other
6000000.0,7500,2,800,0,other
6000000.0,7018,2,855,2,other
5200000.0,4598,2,632,7,other
5580000.0,3986,2,1400,0,other
7200000.0,4235,3,1700,6,other
100000.0,4831,4,1710,3,other
5400000.0,4202,2,824,7,other
5800000.0,4854,2,1195,3,other
5100000.0,5100,2,1000,5,other
7000000.0,4118,3,1190,0,other
5800000.0,4618,2,880,4,other
8000000.0,5887,2,1359,5,other
8600000.0,4826,3,1782,2,other
7600000.0,5758,3,1320,9,other
6400000.0,6015,2,1064,5,other
7200000.0,4235,3,1700,0,other
5500000.0,5556,2,990,1,other
6500000.0,4815,3,1350,4,other
8500000.0,3400,3,2500,0,other
6500000.0,5778,2,1125,2,other
8200000.0,4238,3,1935,5,other
9000000.0,4255,3,2115,6,other
6000000.0,3810,3,1575,6,other
5300000.0,4711,2,1125,1,other
6900000.0,3932,3,1890,10,other
105000.0,5556,3,1323,0,other
7700000.0,4653,3,1655,1,other
9500000.0,5278,3,1440,0,other
5500000.0,6782,2,1188,3,other
9200000.0,5679,3,1620,11,other
6600000.0,3667,2,1800,9,other
7600000.0,5067,3,1500,0,other
6700000.0,5569,2,690,5,other
105000.0,4861,3,2160,4,other
7400000.0,6325,2,1170,1,other
7650000.0,5667,2,1080,4,other
7500000.0,4505,3,1665,5,other
6000000.0,4938,2,1215,3,other
6750000.0,4219,3,1600,4,other
9500000.0,6032,3,1575,2,other
6200000.0,5180,3,1197,3,other
6500000.0,4815,2,1350,10,other
6000000.0,5000,3,1200,4,other
6500000.0,5349,3,1215,2,other
6000000.0,4444,3,1350,5,other
6000000.0,5556,2,1080,1,other
6400000.0,5153,2,1242,4,other
7500000.0,4532,3,1655,8,other
7500000.0,4167,3,1800,1,other
6000000.0,5089,3,1179,11,other
5120000.0,4516,2,1134,4,other
7000000.0,5636,2,927,1,other
9000000.0,5266,3,1100,7,other
100000.0,10753,3,930,11,other
6000000.0,4246,2,1410,7,other
6900000.0,4432,3,1557,12,other
9000000.0,5882,2,1071,7,other
9000000.0,9474,2,950,1,other
6050000.0,3538,2,1710,5,other
6800000.0,5597,2,1215,5,other
7500000.0,5172,3,1287,8,other
6500000.0,5394,2,1205,22,other
7000000.0,7407,2,945,2,other
6000000.0,9479,2,633,4,other
7500000.0,11111,1,675,2,other
7000000.0,4516,3,1050,3,other
9000000.0,5618,3,1602,2,other
6200000.0,5990,2,1035,1,other
6800000.0,9551,2,712,10,other
5200000.0,4736,2,657,6,other
9500000.0,6507,3,1460,10,other
7500000.0,4371,3,1031,1,other
5200000.0,3852,2,1350,0,other
6400000.0,3657,3,1750,5,other
8800000.0,5146,3,1050,2,other
6500000.0,3685,3,1764,4,other
5200000.0,5836,2,891,3,other
5500000.0,6051,2,909,6,other
7500000.0,4259,3,1761,0,other
7600000.0,4967,3,1530,4,other
7200000.0,4235,3,1700,2,other
7200000.0,5714,2,1260,9,other
6000000.0,6061,2,990,2,other
7500000.0,4167,4,1800,4,other
6500000.0,4783,2,1359,4,other
6000000.0,5000,2,1000,0,other
5500000.0,3134,3,1755,2,other
5500000.0,4074,3,945,0,other
8100000.0,6429,2,1260,6,other
6700000.0,6031,3,1111,6,other
5900000.0,4917,2,850,4,other
5500000.0,3667,3,1500,0,other
6400000.0,5311,2,697,17,other
8400000.0,4711,3,940,9,other
5200000.0,4127,2,1260,2,other
5800000.0,4774,2,1215,3,other
179000.0,5902,4,1820,0,other
150000.0,4480,4,2174,0,other
134000.0,5793,3,1272,0,other
224000.00000000003,4525,4,2722,0,other
140000.0,6298,3,2223,0,other
139000.0,4197,4,1988,0,other
125000.0,4978,3,1506,0,other
167000.0,6750,3,2475,0,other
125000.0,6775,3,1845,0,other
142000.0,5009,4,1505,0,other
143000.0,6030,4,2376,0,other
110000.0,4889,3,2250,0,other
158000.0,6767,3,1284,8,other
180000.0,7500,3,2400,4,other
249000.00000000003,7150,4,2100,7,other
105000.0,4667,3,1170,9,other
100000.0,5698,3,1140,1,other
210000.0,6625,4,1750,9,other
159000.0,5400,4,1710,12,other
199000.0,7000,3,1498,16,other
106000.0,4583,3,2313,5,other
101000.0,4900,3,1242,5,other
138000.0,7000,3,1114,4,other
170000.0,6098,3,1540,1,other
130000.0,5534,3,1287,2,other
212000.0,5500,4,2124,10,other
220000.00000000003,5301,4,2282,1,other
204000.0,5300,4,2123,16,other
120000.0,5455,3,2200,13,other
123000.0,5300,3,1284,8,other
241000.0,6271,4,2151,23,other
153000.0,6500,3,1369,6,other
171000.0,4850,4,1950,7,other
139000.0,7300,3,1050,1,other
145000.0,7005,3,1140,5,other
110000.0,5000,3,1210,5,other
228000.0,5500,4,2288,12,other
160000.0,6049,3,1460,1,other
235000.0,9743,4,1567,6,other
240000.0,6216,4,2124,10,other
212000.0,5500,4,2125,15,other
155000.0,6294,3,1750,11,other
135000.0,6923,3,1072,14,other
210000.0,5439,4,2124,5,other
160000.0,6891,3,2322,11,other
115000.0,5201,4,1550,14,other
160000.0,11985,3,1335,0,other
150000.0,6460,3,1500,5,other
101000.0,5771,3,1050,5,other
105000.0,4773,3,1210,4,other
250000.0,9259,3,1900,0,other
200000.0,9183,3,2178,6,other
100000.0,4911,3,1125,5,other
211000.0,7687,3,2745,4,other
140000.0,5719,3,1468,7,other
125000.0,4902,3,2550,8,other
260000.0,9720,4,2500,11,other
210000.0,6783,4,1796,1,other
275000.0,9191,4,2992,0,other
111000.0,5551,3,1204,3,other
126000.0,5714,5,2205,0,other
135000.0,7500,3,1170,3,other
142000.0,9392,3,1512,4,other
120000.0,7600,3,1585,4,other
145000.0,7073,3,2050,7,other
105000.0,6679,3,1572,14,other
105000.0,6554,3,1121,0,other
250000.0,10417,3,1240,1,other
110000.0,6111,3,1250,9,other
120000.0,4975,3,1242,0,other
160000.0,8351,3,1916,4,other
185000.0,5873,3,1850,2,other
110000.0,6111,3,1080,4,other
105000.0,4023,3,2610,6,other
110000.0,5432,3,2025,8,other
155000.0,7711,3,1401,11,other
148000.0,7276,3,2034,4,other
175000.0,8381,3,1368,5,other
180000.0,8687,3,2072,3,other
105000.0,5915,3,1120,9,other
130000.0,4586,4,2700,1,other
120000.0,7571,3,903,2,other
144000.0,6857,3,1200,2,other
155000.0,6379,4,1944,4,other
182000.0,4000,5,4550,12,other
110000.0,6051,3,1818,1,other
250000.0,8409,4,2973,5,other
168000.0,4800,4,2041,9,other
135000.0,4100,4,1815,9,other
249000.00000000003,6917,4,1980,5,other
115000.0,5897,3,1125,9,other
135000.0,12273,4,2430,14,other
225000.0,7568,4,2973,2,other
105000.0,5691,3,1107,1,other
115000.0,4331,3,1560,12,other
110000.0,4882,3,2253,9,other
198000.0,5500,4,2095,5,other
225000.0,8333,5,1900,4,other
120000.0,5882,3,2040,7,other
105000.0,4200,4,1900,0,other
140000.0,4000,3,1900,3,other
105000.0,5556,3,1134,9,other
140000.0,7527,3,1860,10,other
140000.0,7368,3,1400,5,other
100000.0,4728,3,2115,0,other
102000.0,7407,2,757,4,other
106000.0,7053,3,900,12,other
150000.0,5010,4,2500,13,other
116000.0,5500,3,2115,5,other
161000.0,7778,3,1315,1,other
126000.0,6259,3,1150,8,other
251000.0,9055,4,2250,9,other
110000.0,6358,3,952,11,other
208000.0,6500,4,3200,1,other
229000.0,8500,3,1485,5,other
121000.0,6173,3,1050,5,other
115000.0,5610,3,2050,9,other
125000.0,7310,3,1710,3,other
144000.0,5486,3,2625,0,other
104000.0,5205,3,1998,0,other
130000.0,3629,3,3582,0,other
185000.0,6667,4,2775,9,other
115000.0,7472,3,1539,12,other
175000.0,5556,4,3150,5,other
140000.0,7322,3,1055,10,other
253000.0,7203,4,3515,0,other
130000.0,6007,3,1298,2,other
198000.0,6000,4,1820,10,other
155000.0,8162,3,1899,3,other
215000.0,5658,4,2500,8,other
140000.0,6829,3,2050,4,other
200000.0,6039,4,1700,3,other
180000.0,6667,4,2700,3,other
210000.0,10500,3,1230,2,other
110000.0,7333,3,1395,9,other
235000.0,8450,3,2781,1,other
111000.0,3364,4,3300,5,other
151000.0,8389,3,1080,2,other
100000.0,5102,3,1900,8,other
105000.0,6122,3,1110,1,other
147000.0,7737,3,1206,3,other
120000.0,6061,3,1125,4,other
105000.0,6014,3,1222,4,other
131000.0,6065,3,2160,7,other
135000.0,6000,3,2250,2,other
150000.0,6536,3,2295,3,other
110000.0,6724,3,1107,10,other
168000.0,6250,3,1553,3,other
110000.0,5867,3,1200,10,other
110000.0,7483,3,1000,8,other
130000.0,7027,3,1500,2,other
140000.0,4944,4,1665,12,other
140000.0,7368,3,1900,4,other
155000.0,8162,3,1899,2,other
115000.0,5391,3,1350,5,other
130000.0,6536,3,1989,7,other
105000.0,5833,3,990,4,other
145000.0,5894,4,2460,7,other
150000.0,6522,4,1500,10,other
180000.0,9091,3,1250,6,other
160000.0,6349,5,2515,2,other
170000.0,6746,4,1970,3,other
225000.0,7568,4,1800,1,other
110000.0,6111,3,1800,6,other
110000.0,5820,3,1890,3,other
155000.0,6739,3,1600,2,other
120000.0,5000,3,1174,11,other
212000.0,7623,3,2781,8,other
125000.0,8170,3,1350,2,other
115000.0,6519,3,1764,3,other
140000.0,8235,3,987,8,other
235000.0,6184,4,3800,0,other
114000.0,3167,3,2148,13,other
250000.0,7874,3,2222,0,other
110000.0,5201,3,1480,0,other
130000.0,4815,3,1620,2,other
104000.0,6257,3,1892,7,other
120000.0,5660,3,1336,12,other
126000.0,6600,2,1450,5,other
125000.0,5051,4,2475,10,other
115000.0,6479,3,1775,10,other
110000.0,7143,3,1240,3,other
221000.0,8616,3,2565,11,other
135000.0,6977,3,1350,1,other
150000.0,7645,4,1665,0,other
176000.0,11656,3,2598,3,other
116000.0,6905,3,1050,12,other
120000.0,8715,3,1377,10,other
165000.0,8148,3,1114,10,other
195000.0,8864,3,2200,1,other
250000.0,10638,3,2350,4,other
125000.0,9259,3,1350,2,other
225000.0,9091,3,2475,10,other
112000.0,5700,3,1974,0,other
165000.0,9706,3,1575,2,other
125000.0,5447,3,1191,11,other
150000.0,6522,4,2300,10,other
122000.0,6612,3,990,6,other
200000.0,3414,5,5859,4,other
110000.0,4527,3,1458,5,other
130000.0,6005,3,2165,13,other
170000.0,4722,6,3600,3,other
250000.0,8627,4,1594,6,other
125000.0,5342,3,2340,7,other
105000.0,6696,3,1568,7,other
151000.0,9928,3,1467,4,other
124000.0,12412,3,1224,1,other
110000.0,6433,3,1710,0,other
165000.0,7066,3,1284,5,other
125000.0,7508,3,1665,0,other
242000.0,8500,3,2847,0,other
130000.0,8105,4,1604,0,other
165000.0,4459,3,3700,12,other
115000.0,7099,3,1620,2,other
130000.0,8667,3,1500,0,other
110000.0,6607,3,999,12,other
130000.0,5556,4,1485,4,other
231000.0,8556,4,2700,4,other
110000.0,5820,3,1890,5,other
160000.0,8081,3,1980,5,other
151000.0,5922,4,2550,3,other
230000.0,7504,4,3065,2,other
150000.0,8333,3,1700,2,other
155000.0,6458,3,1200,13,other
140000.0,9396,3,1490,1,other
160000.0,5333,4,2500,5,other
135000.0,8333,2,1260,3,other
136000.0,5000,3,1413,20,other
140000.0,6667,3,2100,1,other
230000.0,7667,4,3000,3,other
160000.0,7048,4,2270,12,other
121000.0,7506,3,1500,2,other
175000.0,9044,4,1354,0,other
155000.0,8201,3,1614,5,other
181000.0,7287,3,1296,6,other
133000.0,7778,3,1710,0,other
165000.0,5914,4,2790,3,other
120000.0,7500,3,1600,4,other
230000.0,8576,3,1800,3,other
150000.0,6098,4,2460,11,other
275000.0,9094,4,3024,7,other
180000.0,9174,4,1962,4,other
110000.0,4989,4,1890,4,other
120000.0,8081,3,1485,5,other
150000.0,8333,3,1700,8,other
125000.0,7042,3,1775,10,other
145000.0,7323,3,1250,12,other
120000.0,8571,3,1400,6,other
120000.0,6061,3,1980,3,other
120000.0,5698,3,2106,1,other
155000.0,7029,3,2205,7,other
120000.0,6667,3,1305,1,other
110000.0,5500,3,1732,9,other
175000.0,8706,3,2010,2,other
125000.0,5182,3,1602,1,other
250000.0,5556,6,4500,10,other
184000.0,6778,3,1227,31,other
135000.0,6000,3,1350,5,other
240000.0,18462,3,2635,3,other
155000.0,6568,3,2360,7,other
115000.0,7099,3,1620,1,other
115000.0,6911,3,1188,4,other
130000.0,7151,3,1818,2,other
200000.0,10000,3,2000,3,other
110000.0,5366,3,2050,7,other
144000.0,6400,4,2250,4,other
110000.0,5688,3,1934,1,other
115000.0,5808,3,1980,1,other
110000.0,7333,3,1200,10,other
210000.0,8400,3,2500,11,other
110000.0,7190,3,990,1,other
105000.0,6239,3,1683,10,other
170000.0,7128,3,2385,0,other
110000.0,6111,3,1800,11,other
175000.0,5540,3,3159,6,other
150000.0,6818,3,1900,2,other
250000.0,11111,4,2250,9,other
115000.0,7516,3,1530,3,other
150000.0,4545,4,3300,9,other
165000.0,7500,3,1700,3,other
132000.0,6577,3,2007,2,other
113000.0,5459,3,2070,5,other
154000.0,8162,3,1899,7,other
125000.0,5556,5,2250,10,other
120000.0,6289,5,1908,4,other
140000.0,6222,3,1950,4,other
205000.0,7780,3,2635,5,other
125000.0,7143,3,960,14,other
160000.0,7729,3,2070,3,other
170000.0,7556,3,2250,5,other
130000.0,7222,3,1800,3,other
186000.0,4100,5,4550,0,other
225000.0,7500,4,3000,0,other
225000.0,8333,3,2700,1,other
130000.0,8754,3,1485,8,other
125000.0,7015,3,963,11,other
150000.0,6667,3,2250,4,other
200000.0,8333,3,2130,3,other
181000.0,3292,5,5499,2,other
180000.0,14815,2,1215,1,other
115000.0,6053,3,1900,13,other
130000.0,6280,3,2070,11,other
250000.0,7874,3,3175,0,other
225000.0,8824,4,2550,8,other
165000.0,7801,3,2115,8,other
130000.0,7370,3,1234,0,other
125000.0,5654,4,1400,20,other
110000.0,7333,2,1500,1,other
200000.0,18519,1,1080,0,other
125000.0,5383,3,2322,11,other
175000.0,6944,3,2520,6,other
140000.0,7588,4,1800,10,other
230000.0,6389,4,3600,2,other
134000.0,8475,3,1593,3,other
275000.0,8136,4,1960,8,other
155000.0,6114,3,2535,3,other
180000.0,5941,4,3030,0,other
160000.0,6531,4,2450,5,other
135000.0,7500,3,1800,10,other
205000.0,7885,4,2505,8,other
118000.0,4974,3,2390,3,other
120000.0,5556,3,1296,7,other
260000.0,7178,5,3622,10,other
120000.0,11429,3,1050,3,other
160000.0,8205,3,1950,0,other
128000.0,6695,3,1912,15,other
145000.0,8709,3,1665,1,other
120000.0,8386,2,1431,6,other
135000.0,6256,3,1295,4,other
121000.0,6722,3,1200,6,other
140000.0,7035,3,1100,2,other
160000.0,8672,3,1460,1,other
225000.0,7120,4,3160,3,other
9550000.0,5426,3,1760,3,other
9560000.0,8313,3,1150,0,other
125000.0,6944,3,1800,2,other
122000.0,7625,3,1400,7,other
160000.0,4558,6,3510,7,other
125000.0,6538,3,1062,16,other
195000.0,7966,3,2448,5,other
145000.0,5335,4,2718,11,other
125000.0,8091,3,1545,2,other
130000.0,7027,3,1850,1,other
118000.0,6237,3,1892,1,other
150000.0,10431,3,1151,3,other
136000.0,5996,3,2268,2,other
100000.0,6849,3,1460,10,other
215000.0,8385,3,1425,6,other
125000.0,4847,3,2579,1,other
165000.0,11325,3,1457,2,other
100000.0,7605,2,1315,4,other
250000.0,6944,4,3250,10,other
200000.0,5797,4,3450,9,other
136000.0,5991,3,2270,0,other
185000.0,8222,3,2250,0,other
130000.0,5417,5,2400,0,other
130000.0,11374,3,1143,0,other
161000.0,8131,3,1980,4,other
100000.0,8333,3,1140,1,other
9200000.0,6013,3,1200,1,other
100000.0,9833,3,1017,0,other
150000.0,6790,3,2205,4,other
105000.0,7913,2,1327,2,other
115000.0,6706,3,1715,13,other
240000.0,11958,3,2007,0,other
115000.0,6085,3,1890,8,other
120000.0,14815,2,810,0,other
111000.0,7008,3,954,7,other
250000.0,8834,3,1640,2,other
115000.0,4331,3,1458,12,other
118000.0,7946,3,1000,1,other
225000.0,8491,3,1400,18,other
130000.0,5778,3,1575,4,other
105000.0,3889,3,1890,5,other
160000.0,6838,3,2340,4,other
145000.0,7680,4,1888,10,other
100000.0,7215,3,1386,1,other
159000.0,7067,3,2025,4,other
105000.0,6667,3,1575,9,other
125000.0,5787,4,1600,4,other
160000.0,8273,3,1934,4,other
165000.0,8221,3,2007,10,other
110000.0,9190,3,1094,7,other
148000.0,7014,3,2110,1,other
120000.0,4364,4,1512,13,other
138000.0,4868,3,2835,5,other
130000.0,11851,3,1097,3,other
111000.0,5139,3,2160,2,other
150000.0,7845,3,1912,2,other
9500000.0,4524,3,1450,2,other
230000.0,9091,4,2530,13,other
9600000.0,5117,3,1500,12,other
170000.0,7356,3,2311,1,other
9500000.0,6129,3,1000,10,other
150000.0,7576,3,1090,1,other
130000.0,5324,3,2442,5,other
205000.0,8333,4,1350,1,other
9500000.0,4634,3,2050,3,other
140000.0,7330,3,1910,5,other
180000.0,7143,4,2142,2,other
225000.0,4762,5,4725,10,other
125000.0,5654,4,1400,15,other
125000.0,8929,3,1300,0,other
110000.0,6627,3,1660,9,other
100000.0,5051,3,1980,3,other
145000.0,7108,3,2040,7,other
195000.0,10345,3,1885,4,other
135000.0,6750,3,2000,5,other
150000.0,7937,3,1890,4,other
175000.0,6569,3,2664,1,other
150000.0,7371,3,1424,0,other
9500000.0,5003,4,1240,6,other
240000.0,4994,4,4806,12,other
